time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
14.9015,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0072,0.0002,0.0041
15.0003,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0074,0.0002,0.0041
15.1002,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0074,0.0002,0.0043
15.2003,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0074,0.0002,0.0043
15.3005,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0076,0.0002,0.0044
15.4004,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0075,0.0002,0.0042
15.5003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0077,0.0002,0.0043
15.6002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0074,0.0001,0.0042
15.7002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0072,0.0002,0.0043
15.8003,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0074,0.0002,0.0044
15.9002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0043
16.0007,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0065,0.0002,0.0042
16.1001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0064,0.0002,0.0040
16.2004,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0041
16.3022,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0064,0.0002,0.0043
16.4001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0042
16.5002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0042
16.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0041
16.7044,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0042
16.8085,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0042
16.9004,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0043
17.0003,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0041
17.1003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0041
17.2003,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0066,0.0002,0.0039
17.3003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0043
17.4001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0061,0.0002,0.0041
17.5002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0042
17.6001,0.0197,0.0197,0.0000,0.0179,0.0179,0.0179,0.0063,0.0002,0.0042
17.7002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0062,0.0002,0.0040
17.8004,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0059,0.0002,0.0039
17.9001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0064,0.0002,0.0039
18.0002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0068,0.0002,0.0039
18.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0040
18.2002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0040
18.3004,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0067,0.0003,0.0043
18.4002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0044
18.5003,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0045
18.6001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0042
18.7002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0040
18.8002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0039
18.9002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0041
19.0005,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0041
19.1002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0039
19.2004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0039
19.3005,0.0198,0.0198,0.0000,0.0179,0.0179,0.0179,0.0071,0.0003,0.0042
19.4002,0.0199,0.0199,0.0000,0.0179,0.0179,0.0179,0.0072,0.0003,0.0042
19.5002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0040
19.6003,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
19.7002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0039
19.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0066,0.0003,0.0038
19.9002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0068,0.0003,0.0040
20.0002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0039
