time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
19.3002,0.0024,0.0024,0.0334,0.0030,0.0000,0.0030,0.0000,0.0603,-0.0167
19.4002,0.0024,0.0024,0.0336,0.0035,0.0000,0.0035,0.0000,0.0577,-0.0167
19.5029,0.0024,0.0024,0.0339,0.0032,0.0000,0.0031,0.0000,0.0585,-0.0167
19.6001,0.0025,0.0024,0.0341,0.0035,0.0000,0.0035,0.0000,0.0586,-0.0167
19.7036,0.0025,0.0024,0.0343,0.0035,0.0000,0.0001,0.0000,0.0569,-0.0166
19.8001,0.0025,0.0024,0.0345,0.0039,0.0000,0.0040,0.0000,0.0584,-0.0166
19.9001,0.0025,0.0024,0.0347,0.0038,0.0000,0.0038,0.0000,0.0561,-0.0165
20.0001,0.0025,0.0024,0.0349,0.0024,0.0000,0.0023,0.0000,0.0516,-0.0160
20.1001,0.0025,0.0024,0.0350,0.0026,0.0000,0.0025,0.0000,0.0492,-0.0159
20.2002,0.0025,0.0024,0.0351,0.0037,0.0000,0.0038,0.0000,0.0496,-0.0158
20.3002,0.0025,0.0024,0.0353,0.0036,0.0000,0.0035,0.0000,0.0496,-0.0157
20.4012,0.0025,0.0025,0.0354,0.0037,0.0000,0.0036,0.0000,0.0495,-0.0156
20.5036,0.0025,0.0025,0.0355,0.0031,0.0000,0.0030,0.0000,0.0481,-0.0155
20.6001,0.0025,0.0025,0.0356,0.0043,0.0000,0.0044,0.0000,0.0508,-0.0154
20.7002,0.0025,0.0025,0.0358,0.0045,0.0000,0.0045,0.0000,0.0517,-0.0152
20.8003,0.0025,0.0025,0.0359,0.0006,0.0000,0.0035,0.0000,0.0508,-0.0151
20.9001,0.0025,0.0025,0.0360,0.0032,0.0000,0.0033,0.0000,0.0532,-0.0149
21.0002,0.0025,0.0025,0.0362,0.0033,0.0000,0.0032,0.0000,0.0548,-0.0149
21.1002,0.0026,0.0025,0.0364,0.0046,0.0000,0.0046,0.0000,0.0581,-0.0149
21.2001,0.0026,0.0025,0.0366,0.0033,0.0000,0.0033,0.0000,0.0587,-0.0148
