time,rmse_kf,rmse_ekf,rmse_pf,error_x_kf,error_y_kf,error_x_ekf,error_y_ekf,error_x_pf,error_y_pf
18.2002,0.0010,0.0024,0.0240,-0.0004,-0.0000,0.0043,0.0000,0.0382,-0.0155
18.3002,0.0010,0.0025,0.0241,-0.0002,-0.0000,0.0046,0.0000,0.0378,-0.0151
18.4001,0.0010,0.0025,0.0243,-0.0003,-0.0000,0.0041,0.0000,0.0352,-0.0148
18.5001,0.0010,0.0025,0.0244,-0.0002,-0.0000,0.0053,0.0000,0.0372,-0.0146
18.6001,0.0009,0.0025,0.0245,-0.0008,-0.0000,0.0038,0.0000,0.0348,-0.0142
18.7007,0.0009,0.0025,0.0246,-0.0007,-0.0000,0.0037,0.0000,0.0347,-0.0139
18.8001,0.0010,0.0026,0.0247,-0.0035,-0.0000,0.0050,0.0000,0.0292,-0.0139
18.9004,0.0010,0.0026,0.0248,-0.0002,-0.0000,0.0044,0.0000,0.0357,-0.0135
19.0007,0.0010,0.0026,0.0249,-0.0003,-0.0000,0.0043,0.0000,0.0337,-0.0132
19.1001,0.0010,0.0026,0.0250,0.0002,0.0000,0.0051,0.0000,0.0368,-0.0132
19.2002,0.0010,0.0026,0.0251,-0.0006,-0.0000,0.0035,0.0000,0.0353,-0.0128
19.3001,0.0010,0.0026,0.0252,-0.0002,-0.0000,0.0042,0.0000,0.0392,-0.0126
19.4001,0.0010,0.0027,0.0254,0.0004,0.0000,0.0051,0.0000,0.0395,-0.0123
19.5004,0.0010,0.0027,0.0255,-0.0006,-0.0000,0.0035,0.0000,0.0395,-0.0121
19.6002,0.0010,0.0027,0.0256,-0.0003,-0.0000,0.0034,0.0000,0.0385,-0.0121
19.7002,0.0010,0.0027,0.0258,0.0005,0.0000,0.0055,0.0000,0.0409,-0.0121
19.8001,0.0010,0.0027,0.0259,-0.0008,-0.0000,0.0032,0.0000,0.0371,-0.0120
19.9001,0.0010,0.0027,0.0259,-0.0006,-0.0000,0.0032,0.0000,0.0325,-0.0115
20.0001,0.0010,0.0027,0.0260,-0.0001,-0.0000,0.0043,0.0000,0.0339,-0.0115
20.1002,0.0010,0.0027,0.0261,-0.0003,-0.0000,0.0037,0.0000,0.0352,-0.0115
20.2003,0.0010,0.0027,0.0262,0.0000,-0.0000,0.0044,0.0000,0.0374,-0.0112
20.3002,0.0009,0.0028,0.0263,0.0004,0.0000,0.0054,0.0000,0.0386,-0.0110
20.4001,0.0009,0.0028,0.0264,0.0002,0.0000,0.0048,0.0000,0.0389,-0.0108
20.5044,0.0009,0.0028,0.0265,-0.0002,-0.0000,0.0041,0.0000,0.0365,-0.0107
20.6002,0.0009,0.0028,0.0266,-0.0000,-0.0000,0.0044,0.0000,0.0381,-0.0105
20.7002,0.0009,0.0028,0.0267,-0.0003,-0.0000,0.0038,0.0000,0.0384,-0.0103
20.8001,0.0009,0.0028,0.0268,0.0005,0.0000,0.0052,0.0000,0.0401,-0.0099
20.9002,0.0009,0.0028,0.0269,0.0004,0.0000,0.0051,0.0000,0.0394,-0.0097
21.0001,0.0009,0.0029,0.0269,-0.0000,-0.0000,0.0046,0.0000,0.0357,-0.0097
21.1002,0.0009,0.0029,0.0270,-0.0001,-0.0000,0.0011,0.0000,0.0367,-0.0096
21.2001,0.0009,0.0029,0.0271,-0.0007,-0.0000,0.0031,0.0000,0.0341,-0.0096
21.3001,0.0009,0.0029,0.0272,-0.0002,-0.0000,0.0040,0.0000,0.0383,-0.0098
21.4001,0.0009,0.0029,0.0273,-0.0000,-0.0000,0.0042,0.0000,0.0406,-0.0098
21.5001,0.0009,0.0029,0.0274,-0.0005,-0.0000,0.0035,0.0000,0.0400,-0.0098
21.6004,0.0009,0.0029,0.0275,-0.0003,-0.0000,0.0037,0.0000,0.0386,-0.0098
21.7001,0.0009,0.0029,0.0276,0.0002,0.0000,0.0049,0.0000,0.0428,-0.0096
21.8001,0.0009,0.0029,0.0277,-0.0000,-0.0000,0.0046,0.0000,0.0411,-0.0097
21.9001,0.0009,0.0029,0.0278,0.0002,0.0000,0.0048,0.0000,0.0438,-0.0097
22.0004,0.0009,0.0029,0.0279,-0.0006,-0.0000,0.0036,0.0000,0.0407,-0.0096
22.1002,0.0009,0.0029,0.0280,-0.0001,-0.0000,0.0042,0.0000,0.0415,-0.0094
22.2001,0.0009,0.0029,0.0281,0.0001,-0.0000,0.0046,0.0000,0.0429,-0.0092
22.3031,0.0009,0.0030,0.0282,0.0000,-0.0000,0.0046,0.0000,0.0429,-0.0089
22.4001,0.0009,0.0030,0.0283,0.0000,0.0000,0.0046,0.0000,0.0456,-0.0087
22.5002,0.0009,0.0030,0.0284,-0.0002,-0.0000,0.0042,0.0000,0.0402,-0.0085
22.6001,0.0009,0.0030,0.0285,-0.0001,0.0000,0.0043,0.0000,0.0421,-0.0083
22.7002,0.0009,0.0030,0.0286,-0.0004,-0.0000,0.0038,0.0000,0.0373,-0.0082
22.8002,0.0009,0.0030,0.0286,-0.0005,-0.0000,0.0035,0.0000,0.0365,-0.0082
22.9003,0.0009,0.0030,0.0287,0.0002,0.0000,0.0047,0.0000,0.0419,-0.0083
23.0004,0.0009,0.0030,0.0288,0.0002,0.0000,0.0048,0.0000,0.0403,-0.0084
23.1002,0.0009,0.0030,0.0289,0.0004,0.0000,0.0050,0.0000,0.0402,-0.0083
23.2004,0.0009,0.0030,0.0289,0.0007,0.0000,0.0060,0.0000,0.0395,-0.0083
23.3002,0.0009,0.0031,0.0290,0.0011,0.0000,0.0064,0.0000,0.0374,-0.0083
23.4084,0.0009,0.0031,0.0290,-0.0008,-0.0000,0.0033,0.0000,0.0337,-0.0083
23.5052,0.0009,0.0031,0.0291,0.0002,0.0000,0.0049,0.0000,0.0363,-0.0083
23.6002,0.0009,0.0031,0.0291,0.0006,0.0000,0.0059,0.0000,0.0366,-0.0082
23.7002,0.0009,0.0031,0.0292,-0.0003,-0.0000,0.0042,0.0000,0.0361,-0.0082
