time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
22.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0035
22.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0051,0.0003,0.0034
22.8002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0034
22.9003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0034
23.0004,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0036
23.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0060,0.0003,0.0034
23.2004,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0065,0.0003,0.0035
23.3002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0070,0.0003,0.0035
23.4084,0.0187,0.0187,0.0000,0.0179,0.0179,0.0179,0.0064,0.0003,0.0033
23.5052,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0063,0.0003,0.0035
23.6002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0035
23.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0033
23.8001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0032
23.9025,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0061,0.0003,0.0032
24.0002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0034
24.1019,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0003,0.0033
24.2001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0033
24.3001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0033
24.4002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0031
24.5001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0031
24.6022,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0031
24.7002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0030
24.8002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0031
24.9003,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0052,0.0003,0.0032
25.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0050,0.0003,0.0031
25.1001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0032
25.2004,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0030
25.3002,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0033
25.4001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0034
25.5001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0035
25.6002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0033
25.7002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0055,0.0004,0.0034
25.8002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0033
25.9059,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0034
26.0004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0055,0.0004,0.0033
26.1002,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0052,0.0003,0.0032
26.2002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0048,0.0003,0.0033
26.3002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0052,0.0003,0.0032
26.4001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0033
26.5002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0033
26.6005,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0056,0.0003,0.0032
26.7002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0059,0.0003,0.0032
26.8004,0.0186,0.0186,0.0000,0.0179,0.0179,0.0179,0.0050,0.0003,0.0031
26.9045,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0032
27.0002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0049,0.0003,0.0033
27.1002,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0053,0.0003,0.0031
27.2002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0053,0.0004,0.0032
27.3002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0032
27.4001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0059,0.0004,0.0032
